Time,"Time Code","Country Name","Country Code","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD]","Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Population, total [SP.POP.TOTL]","School enrollment, primary (% gross) [SE.PRM.ENRR]"
2006,"YR2006","Congo, Rep.","COG","1.25545648118301","2103.5821381211","59.474","35.94208145","122.739066906863","52.1","3837409","106.369476318359"
2006,"YR2006","Costa Rica","CRI","1.59797655356903","5256.59640859159","79.049","364.52426147","1832.99624653464","9.6","4321340","108.812652587891"
2006,"YR2006","Cote d'Ivoire","CIV","0.305580401271205","1230.43056838584","52.885","47.08904266","165.865228077829","78.1","20546802","59.5550498962402"
2006,"YR2006","Croatia","HRV","5.34348188039458","11501.2099669894","75.8368292682927","815.39093018","3744.4687147934","5.5","4311159","99.3845520019531"
2006,"YR2006","Cuba","CUB","2.3753319353995","4329.98265964383","77.406","386.8258667","1225.33481697559","5.4","11278550","102.976463317871"
2006,"YR2006","Curacao","CUW","NA","17400.1637780186","73.978","NA","7243.04193600918","NA","141239","NA"
2006,"YR2006","Cyprus","CYP","7.59803038263763","26729.28125","79.456","1474.02062988","4202.31824570521","3.6","1054418","100.887046813965"
2006,"YR2006","Czechia","CZE","12.7739538554172","15259.0788162004","76.5243902439024","942.11804199","6528.53015044089","3.3","10238905","104.372779846191"
2006,"YR2006","Denmark","DNK","10.777426621291","52119.1787984282","78.0951219512195","4770.13720703","6824.74593877224","3.9","5437272","99.3460388183594"
2006,"YR2006","Djibouti","DJI","0.845443369901048","898.464628136774","58.962","53.26344299","NA","71.6","855764","NA"
2006,"YR2006","Dominica","DMA","0.908351015899776","6055.78109574854","72.007","271.24331665","NA","19.6","68806","102.460342407227"
2006,"YR2006","Dominican Republic","DOM","2.20308284293328","4055.14270347371","71.054","161.94844055","1324.35045967946","31","9341183","103.604438781738"
2006,"YR2006","Ecuador","ECU","2.19912763838417","3243.67010359339","74.01","192.55101013","936.382034215073","18.8","14086131","108.028701782227"
2006,"YR2006","Egypt, Arab Rep.","EGY","2.28386190572735","1298.97900203124","68.493","66.32707214","1239.35308997225","30","82700403","90.0128402709961"
2006,"YR2006","El Salvador","SLV","1.23104086937065","2665.61807194853","69.612","231.73410034","827.513499365828","19","6002319","116.765838623047"
2006,"YR2006","Equatorial Guinea","GNQ","6.44857387793926","10184.8841248541","56.354","143.95661926","179.735707729544","87.3","990343","NA"
2006,"YR2006","Eritrea","ERI","0.200998556686845","447.997404727201","61.457","23.77408791","89.1436366608939","42.1","2703502","97.0371780395508"
2006,"YR2006","Estonia","EST","14.4285385466398","12641.4800976473","72.6914634146341","627.18377686","5869.42478894573","5.1","1346810","102.761779785156"
2006,"YR2006","Eswatini","SWZ","0.921123975965387","2964.95865200682","44.563","237.50752258","952.568892954494","65.6","1084436","112.744270324707"
2006,"YR2006","Ethiopia","ETH","0.071814738123469","189.345737521418","55.402","8.42413712","36.4544333832403","70.9","80703490","79.2329330444336"
2006,"YR2006","Faroe Islands","FRO","0.0413778835212579","41743.6812847661","79.6926829268293","NA","NA","NA","48335","NA"
2006,"YR2006","Fiji","FJI","2.08992941097191","3455.10599907349","66.126","126.38617706","NA","17.4","890365","98.807487487793"
2006,"YR2006","Finland","FIN","13.2647256083435","41214.0187765069","79.2146341463415","3414.94140625","17215.606953539","2.9","5266268","99.7659530639648"
2006,"YR2006","France","FRA","6.24021668362979","36431.5658906555","80.8121951219512","3811.55175781","7540.1656858215","3.3","63622342","104.278846740723"
2006,"YR2006","French Polynesia","PYF","3.36406772964369","22330.8676659055","80.1","NA","NA","NA","263223","NA"
2006,"YR2006","Gabon","GAB","3.78376980741041","6847.00985685394","63.259","211.9914093","891.047557674445","43.3","1508337","NA"
2006,"YR2006","Gambia, The","GMB","0.214426258180175","614.544307904464","59.667","33.41355896","NA","59.4","1715275","71.4759674072266"
2006,"YR2006","Georgia","GEO","1.46419894921769","1996.02013272284","70.983","152.0617218","1769.17167459508","17.3","3880347","109.272163391113"
2006,"YR2006","Germany","DEU","10.3846207212787","36980.3349948954","79.1317073170732","3681.3659668","7219.9881492831","3.8","82376451","104.262641906738"
2006,"YR2006","Ghana","GHA","0.375018955585641","906.441027564887","59.975","49.34616852","284.800350267106","52.1","23040702","91.2332763671875"
2006,"YR2006","Gibraltar","GIB","14.3610191254984","NA","81.103","NA","4933.43245252416","NA","29594","NA"
2006,"YR2006","Greece","GRC","9.29067484353055","24416.0232970275","79.4390243902439","2052.87548828","5434.57646854069","3.7","11020362","99.1430435180664"
2006,"YR2006","Greenland","GRL","11.001321003963","35457.6297578214","68.6165853658537","NA","NA","NA","56775","NA"
2006,"YR2006","Grenada","GRD","0.738184954828165","6344.0383771432","73.93","324.32067871","NA","13","110135","NA"
2006,"YR2006","Guam","GUM","0.00121330510376792","25709.9351488422","76.477","NA","NA","NA","164839","NA"
2006,"YR2006","Guatemala","GTM","0.892331145358291","2225.1234753878","68.79","149.04266357","529.794031909879","32.8","13367459","111.043182373047"
2006,"YR2006","Guinea","GIN","0.196659927036593","446.980554135013","54.875","16.15967941","NA","79.3","9441171","79.18359375"
2006,"YR2006","Guinea-Bissau","GNB","0.204267213451819","448.513075469701","54.089","22.77665329","NA","81.5","1415303","119.655990600586"
2006,"YR2006","Guyana","GUY","1.75844504233391","3135.60553528326","64.848","98.34314728","NA","36.5","758966","NA"
2006,"YR2006","Haiti","HTI","0.200877507252704","828.805700289589","60.74","29.11877251","38.192115454765","60.4","9216562","NA"
2006,"YR2006","Honduras","HND","1.06403013674585","1425.84780051892","69.364","112.11707306","584.184163894415","23.3","7656832","105.866416931152"
2006,"YR2006","Hong Kong SAR, China","HKG","6.18806784209068","28224.0951563146","82.3848780487805","NA","6305.72691079319","NA","6857100","101.055946350098"
2006,"YR2006","Hungary","HUN","6.02496979060446","11478.4891640501","73.0975609756098","893.20300293","3882.4906641301","6.1","10071370","101.501808166504"
2006,"YR2006","Iceland","ISL","10.6711391721695","58172.1426656622","81.1585365853659","4918.23339844","31325.0949694189","2.3","303782","98.8979187011719"
2006,"YR2006","India","IND","1.10810989189174","801.668353659022","65.373","29.37600899","500.477078242921","54.8","1172878890","NA"
2006,"YR2006","Indonesia","IDN","1.63888306289882","1558.31562847163","67.664","44.3965683","505.813910645093","31.8","233951652","107.672538757324"
2006,"YR2006","Iran, Islamic Rep.","IRN","6.89507643037261","3618.91601364428","72.895","192.07597351","2135.3063675352","21.8","73392747","102.88353729248"
2006,"YR2006","Iraq","IRQ","2.96556027175217","2276.55435744086","64.029","56.76464462","941.763873064208","34.3","28616515","NA"
2006,"YR2006","Ireland","IRL","11.1588123430623","54329.1618599624","79.2414634146342","4147.1328125","6357.41698257976","4.1","4273591","102.999237060547"
2006,"YR2006","Isle of Man","IMN","NA","42627.5089352891","77.971","NA","NA","NA","80294","NA"
2006,"YR2006","Israel","ISR","9.22039497001574","22527.2619795719","80.5536585365854","1555.56396484","6711.22956746105","4.3","7053700","95.3834075927734"
2006,"YR2006","Italy","ITA","8.34804384209065","33537.1286994269","81.2829268292683","2821.77392578","5807.89053590384","3.7","58399861","103.77815246582"
2006,"YR2006","Jamaica","JAM","4.55799550383418","4417.00127135363","71.395","243.38668823","2418.76245849636","17.9","2700968","NA"
2006,"YR2006","Japan","JPN","9.82400472413847","35991.546002862","82.3219512195122","2763.53344727","8327.23262471256","2.7","127854000","NA"
2006,"YR2006","Jordan","JOR","3.19629907780335","2342.63459574933","73.225","188.72041321","1565.02557577585","19.1","6427371","95.7085113525391"
2006,"YR2006","Kazakhstan","KAZ","13.0524097667892","5030.13494711519","65.722","170.9365387","4050.67997970158","24.2","16103716","99.8527221679688"
2006,"YR2006","Kenya","KEN","0.270940760689191","699.80237063381","59.059","40.3040123","133.318852521385","46.9","36904008","101.201988220215"
2006,"YR2006","Kiribati","KIR","0.661887479128548","1123.19258990684","65.601","126.86061859","NA","44","100017","107.576568603516"
2006,"YR2006","Korea, Dem. People's Rep.","PRK","3.31295140815675","NA","69.061","NA","770.127611535677","25.9","24524507","NA"
2006,"YR2006","Korea, Rep.","KOR","10.8117127664204","22609.7059431449","78.6682926829268","1130.53796387","8075.38795959197","4.1","48438292","100.363288879395"
2006,"YR2006","Kosovo","XKX","NA","NA","73.63","NA","2110.22244480246","25.4","1813079","NA"
2006,"YR2006","Kuwait","KWT","33.802251670696","42946.6374104066","76.8876829268293","782.20379639","17971.1620719971","9.8","2364733","107.883522033691"
2006,"YR2006","Kyrgyz Republic","KGZ","1.07127259780012","543.113512472219","67.6951219512195","44.5950737","1377.44082303047","32.6","5218373","96.6627578735352"
2006,"YR2006","Lao PDR","LAO","0.28652401395224","579.391947440719","61.074","19.22654533","235.77944727663","69.8","5963200","110.817306518555"
2006,"YR2006","Latvia","LVA","3.84969596868313","9211.7374468148","70.8658536585366","552.30163574","2966.60997305664","8.1","2218357","104.261993408203"
2006,"YR2006","Lebanon","LBN","3.39584048951661","4635.2514117486","75.677","401.43670654","2258.82820445468","12.7","4751136","88.5270919799805"
2006,"YR2006","Lesotho","LSO","0.21305222504361","925.467485502842","43.182","49.67809296","NA","81.7","1945063","129.976348876953"
2006,"YR2006","Liberia","LBR","0.205397808574399","320.55808618515","57.495","18.34446335","NA","82.8","3490787","89.2062301635742"
2006,"YR2006","Libya","LBY","9.61121605909892","10048.8480434289","71.632","231.11968994","3733.14587060557","16.8","5980211","106.998237609863"
2006,"YR2006","Liechtenstein","LIE","NA","114167.939211301","80.9487804878049","NA","NA","NA","35037","107.511962890625"
2006,"YR2006","Lithuania","LTU","4.34082416360822","9210.10118229413","71.0560975609756","536.05737305","3353.3043274293","7","3269909","102.028747558594"
2006,"YR2006","Luxembourg","LUX","25.2671712117333","90788.8004876145","79.2878048780488","6070.73583984","16452.3725396023","2.7","472637","99.6400299072266"
2006,"YR2006","Macao SAR, China","MAC","4.07757065544197","29813.7877167933","81.7292682926829","NA","NA","NA","498900","100.32633972168"
2006,"YR2006","Madagascar","MDG","0.0868890531095146","324.146874882604","61.14","16.44085503","48.9080356105236","52.3","19730909","127.919273376465"
2006,"YR2006","Malawi","MWI","0.286891869131667","440.822149023873","53.652","20.95070648","NA","61.9","13198701","131.494323730469"
2006,"YR2006","Malaysia","MYS","7.10605067191351","6158.40785533236","74.697","200.54800415","3040.51316097727","6.5","26417909","97.8367385864258"
2006,"YR2006","Maldives","MDV","2.66527747243119","5018.94335409159","75.256","403.94284058","NA","16.7","313851","112.385597229004"
2006,"YR2006","Mali","MLI","0.0811071283852147","586.985415515264","54.305","26.93190002","NA","85.4","13990139","72.4690475463867"
2006,"YR2006","Malta","MLT","6.56142982620624","16653.6036929688","79.4390243902439","1480.1126709","4897.51004174603","6","405308","102.830116271973"
2006,"YR2006","Marshall Islands","MHL","0.00192337282658871","2754.26988767503","64.207","613.29852295","NA","33","51992","105.283256530762"
2006,"YR2006","Mauritania","MRT","0.560912644425715","1300.60367988659","64.493","35.14922333","NA","49","3013660","92.2504577636719"
2006,"YR2006","Mauritius","MUS","2.69231018577046","5784.22491883026","72.4321951219512","203.24180603","1743.11748174224","13.5","1233996","101.59693145752"
2006,"YR2006","Mexico","MEX","4.32571227914951","9512.63575346699","73.746","514.29864502","2027.20343377354","18.5","107253666","108.129272460938"
2006,"YR2006","Micronesia, Fed. Sts.","FSM","0.00180621156156021","2244.97227274486","64.859","245.42320251","NA","31.6","110729","NA"
2006,"YR2006","Moldova","MDA","2.81572124915002","1183.02481442894","68.423","100.10816193","2695.62268502208","17.2","2880967","NA"
2006,"YR2006","Monaco","MCO","NA","143083.461107202","84.194","6146.87744141","NA","3.6","32057","NA"
2006,"YR2006","Mongolia","MNG","4.95386355704029","1329.89179579053","65.9021951219512","49.52784348","1294.42249202234","28.9","2567168","98.0709686279297"
2006,"YR2006","Montenegro","MNE","NA","4418.84951521682","73.8390243902439","NA","6451.77025324174","8.5","615025","112.498550415039"
2006,"YR2006","Morocco","MAR","1.47482491570521","2438.12646484375","69.157","110.22368622","641.931875341269","34.9","30771178","104.963706970215"
2006,"YR2006","Mozambique","MOZ","0.136002702062102","457.487647833183","52.748","18.05057144","467.453664864153","75.7","20787087","102.737716674805"
2006,"YR2006","Myanmar","MMR","0.218804446194408","303.495087119254","62.026","8.47415161","91.1371287326069","62.9","47785135","105.169502258301"
2006,"YR2006","Namibia","NAM","1.27020193906485","4017.1834716928","53.183","437.56240845","1591.45494124168","36.8","1991888","113.178672790527"
2006,"YR2006","Nauru","NRU","0","2910.14145794684","59.409","363.46365356","NA","30.1","10034","96.9380722045898"
2006,"YR2006","Nepal","NPL","0.102106403341938","340.431796437968","65.891","13.68047714","82.249766378667","46.9","26565425","128.364685058594"
2006,"YR2006","Netherlands","NLD","10.8698765534362","45123.5432406426","79.6975609756098","4080.21972656","7025.83447881547","4.3","16346101","107.839912414551"
2006,"YR2006","New Caledonia","NCL","10.9987194350972","28193.2537573387","75.016","NA","NA","NA","247547","NA"
2006,"YR2006","New Zealand","NZL","8.67562013095636","26654.5932018985","80.0487804878049","2304.06518555","9684.79663528175","5.4","4184600","99.5968475341797"
2006,"YR2006","Nicaragua","NIC","0.861159783755055","1248.17371577788","70.958","79.3536377","432.194624141078","22.5","5418855","123.00740814209"
2006,"YR2006","Niger","NER","0.0561793776129525","333.345078419447","54.223","19.9213028","34.5514385768283","80.7","14268581","48.2523002624512"
2006,"YR2006","Nigeria","NGA","0.621989926382773","1599.53891556365","49.876","63.63072205","126.625553955774","81.2","149077334","96.6624374389648"
2006,"YR2006","North Macedonia","MKD","4.83751837122741","3440.4411057968","73.8951219512195","242.60142517","3569.19540667918","11.5","1994287","97.4777984619141"
2006,"YR2006","Northern Mariana Islands","MNP","0.001647935137273","16314.5578590027","77.688","NA","NA","NA","60682","NA"
2006,"YR2006","Norway","NOR","9.44326328556989","74434.4996835671","80.3439024390244","5892.98730469","24099.9322630596","3.2","4660677","99.3583068847656"
2006,"YR2006","Oman","OMN","16.7589405895908","16930.8565071853","75.354","341.97601318","4323.21521237318","10.1","2514795","95.9230117797852"
2006,"YR2006","Pakistan","PAK","0.808708952431645","900.873564984808","63.624","24.43647003","425.59469696274","79","179682690","68.5336532592773"
2006,"YR2006","Palau","PLW","86.6533966212423","9881.65970716981","66.633","852.00756836","NA","18","19593","107.807418823242"
2006,"YR2006","Panama","PAN","2.21959903099948","5528.76705854901","75.429","370.62973022","1485.32277103807","16.6","3375024","108.620910644531"
2006,"YR2006","Papua New Guinea","PNG","0.78804396151589","1238.18282926706","62.018","30.03865242","NA","50.4","6747720","55.561408996582"
2006,"YR2006","Paraguay","PRY","0.747663823025285","2439.43124694576","71.584","122.45078278","984.533022545443","25.2","5505148","114.910606384277"
2006,"YR2006","Peru","PER","1.11175872498468","3129.55996496982","72.337","136.14295959","875.885112992851","20.3","28324491","114.313377380371"
2006,"YR2006","Philippines","PHL","0.792914802989724","1426.14649179546","68.172","53.87452698","557.463582483216","24.5","89508986","100.087287902832"
2006,"YR2006","Poland","POL","8.67173342720891","9068.85528307627","75.1439024390244","524.09747314","3584.96218806785","6.3","38141267","99.6375198364258"
2006,"YR2006","Portugal","PRT","5.98192142241307","19839.4540499032","78.419512195122","1857.64526367","4827.46718204254","3.4","10522288","113.981163024902"
2006,"YR2006","Puerto Rico (US)","PRI","4.45924986084882","22935.9411586313","77.561","NA","NA","NA","3805214","NA"
2006,"YR2006","Qatar","QAT","50.3550976479985","62582.4453138755","77.323","1378.9296875","16309.1019920212","8.4","972831","94.6122207641602"
2006,"YR2006","Romania","ROU","5.22993560368712","5757.53127301178","72.1634146341463","291.00408936","2446.28607665653","14.2","21193760","101.634002685547"
2006,"YR2006","Russian Federation","RUS","12.4166473767424","6920.19970703125","66.7275609756098","350.84014893","6098.53347618072","10.2","143049637","96.5280838012695"
2006,"YR2006","Rwanda","RWA","0.0800710079075228","356.995022901154","58.342","27.1564312","28.1743272519084","57.9","9299246","148.047485351562"
2006,"YR2006","Samoa","WSM","1.16510130041714","2663.29135939532","71.62","133.41867065","NA","15.1","187709","102.457702636719"
2006,"YR2006","San Marino","SMR","NA","63270.7780755157","82.258","3242.24291992","NA","3.2","30184","NA"
2006,"YR2006","Sao Tome and Principe","STP","0.574747340586097","861.970707697664","63.041","57.2040329","NA","32.2","165638","NA"
2006,"YR2006","Saudi Arabia","SAU","17.0903135744837","17563.6145370639","74.762","634.81872559","7811.86798504171","13.7","21459144","NA"
2006,"YR2006","Senegal","SEN","0.488187313947173","1017.20196747987","61.801","38.28113556","157.911752721326","50.1","11500094","80.4989929199219"
2006,"YR2006","Serbia","SRB","NA","4492.7136699046","73.3853658536585","371.506073","4040.44002019006","7.4","7411569","101.839546203613"
2006,"YR2006","Seychelles","SYC","12.4054373522459","12782.9938926475","72.2170731707317","487.17950439","NA","12.2","84600","99.4439468383789"
2006,"YR2006","Sierra Leone","SLE","0.126518677506451","580.26796974773","49.547","29.63347244","NA","106","5624466","NA"
2006,"YR2006","Singapore","SGP","9.5355418148688","33768.4528234651","80.1414634146341","989.73895264","8720.02208405801","2.3","4401365","NA"
2006,"YR2006","Sint Maarten (Dutch part)","SXM","NA","NA","74.779","NA","NA","NA","32428","NA"
2006,"YR2006","Slovak Republic","SVK","7.86450312987735","13167.8954730379","74.2048780487805","729.01324463","5153.12148361062","6.6","5373054","102.14640045166"
2006,"YR2006","Slovenia","SVN","8.94159456426631","19563.005059144","78.0865853658537","1541.66430664","7123.53777129338","3.3","2006868","100.249351501465"
2006,"YR2006","Solomon Islands","SLB","0.609852846047755","1255.62447417684","67.968","87.74922943","NA","22.2","491594","104.057861328125"
2006,"YR2006","Somalia, Fed. Rep.","SOM","0.0710126971868804","457.996662206659","50.915","NA","NA","103.8","10975502","NA"
2006,"YR2006","South Africa","ZAF","8.81243167639557","6077.38293388876","54.22","417.91174316","4579.43780742684","46","49998277","98.6235504150391"
2006,"YR2006","South Sudan","SSD","NA","NA","54.653","NA","NA","92.6","7976526","NA"
2006,"YR2006","Spain","ESP","8.07106843546116","28421.686527407","80.8219512195122","2256.68066406","6105.1884687001","3.7","44397319","103.610877990723"
2006,"YR2006","Sri Lanka","LKA","0.648296656351918","1388.89739119932","72.825","63.2890892","390.076635146568","10.7","20352411","94.2331619262695"
2006,"YR2006","St. Kitts and Nevis","KNA","1.48811441087419","13837.8495311219","71.356","689.44549561","NA","16.4","46569","NA"
2006,"YR2006","St. Lucia","LCA","0.768127509166522","7611.17856675319","72.794","389.94595337","NA","16","166639","104.720840454102"
2006,"YR2006","St. Martin (French part)","MAF","NA","NA","77.989","NA","NA","NA","34658","NA"
2006,"YR2006","St. Vincent and the Grenadines","VCT","0.652596996803971","5744.8278621257","70.434","209.83639526","NA","20.1","112014","NA"
2006,"YR2006","Sudan","SDN","0.415110634748496","1132.474609375","60.4","55.32660294","113.589353233038","59.9","31992435","63.7515182495117"
2006,"YR2006","Suriname","SUR","2.91696904934695","5002.65798695759","67.643","313.68301392","2659.06281369227","23.1","524997","102.543380737305"
2006,"YR2006","Sweden","SWE","6.06777926998554","46531.3762240485","80.7487804878049","3755.67529297","15262.5872679989","2.8","9080505","100.304191589355"
2006,"YR2006","Switzerland","CHE","6.22760703127526","59011.0324592016","81.490243902439","5657.28222656","8360.44251592812","4.2","7483934","104.123817443848"
2006,"YR2006","Syrian Arab Republic","SYR","3.13534302706388","1718.78347217338","73.04","64.00552368","1492.63976992031","17.9","19637022","116.517631530762"
2006,"YR2006","Tajikistan","TJK","0.494462255117416","401.018403316427","66.997","20.04485893","2096.89856247891","38.3","7057566","96.9107971191406"
2006,"YR2006","Tanzania","TZA","0.163876810024256","475.746734619141","58.512","35.59762955","65.541789877042","59","40294902","107.455772399902"
2006,"YR2006","Thailand","THA","3.49792985897197","3331.32043511773","73.341","103.26116943","1982.50842033914","14.2","66567687","98.4360427856445"
2006,"YR2006","Timor-Leste","TLS","0.349069268080897","464.667016791076","61.881","27.90169907","NA","62.2","976597","NA"
2006,"YR2006","Togo","TGO","0.203255278780994","552.50227125256","56.142","22.74487495","104.148157908572","59.3","6010668","113.06999206543"
2006,"YR2006","Tonga","TON","1.25267051283258","2750.34778600857","70.71","149.22753906","NA","11.7","106253","110.631492614746"
2006,"YR2006","Trinidad and Tobago","TTO","29.7041320734947","14152.6607422113","70.437","568.72583008","5313.78857639467","23.9","1297944","NA"
2006,"YR2006","Tunisia","TUN","2.34264831956205","3322.56933570096","73.888","178.82592773","1092.06961641768","18.2","10346410","107.92707824707"
2006,"YR2006","Turkiye","TUR","3.91176721812036","7990.08251407245","73.804","409.25881958","2138.98570196288","19.5","70045349","104.943740844727"
2006,"YR2006","Turkmenistan","TKM","10.6776333492322","1996.59310717308","66.574","349.6842041","1977.61654366872","40.7","5147105","NA"
2006,"YR2006","Turks and Caicos Islands","TCA","1.69963778211201","28734.2873064523","76.197","NA","NA","6.1","25123","NA"
2006,"YR2006","Tuvalu","TUV","0","2396.26844307702","64.247","291.76730347","NA","31.2","10056","102.600143432617"
2006,"YR2006","Uganda","UGA","0.0895533698457974","346.518255310647","56.118","31.60310555","33.0624401199097","62.7","28794003","120.099899291992"
2006,"YR2006","Ukraine","UKR","7.53783934894648","2366.494140625","67.49","146.27377319","3364.22152439321","13.5","47278694","103.984046936035"
2006,"YR2006","United Arab Emirates","ARE","25.3932243317163","44342.6048322482","81.155","1031.14904785","12502.6451857619","7.6","5009100","100.258071899414"
2006,"YR2006","United Kingdom","GBR","9.20229684969568","44695.161023424","79.2487804878049","3802.56347656","6200.5541127704","5","60846820","104.354080200195"
2006,"YR2006","United States","USA","19.4048177077015","46302.0008800056","77.6878048780488","6802.47509766","13583.2669593387","6.7","298379912","NA"
2006,"YR2006","Uruguay","URY","1.97248462231107","6001.33294783172","75.888","500.65515137","2241.67397779484","11.6","3289506","111.688217163086"
2006,"YR2006","Uzbekistan","UZB","5.03472727468172","649.118167003925","67.905","37.97257233","1585.30026712942","38.8","26699043","96.1964797973633"
2006,"YR2006","Vanuatu","VUT","0.371891831810414","2034.79289624351","69.126","67.60163116","NA","19.5","215923","112.991249084473"
2006,"YR2006","Venezuela, RB","VEN","5.83970371595838","6739.38065342218","72.972","NA","2958.05064565299","14.8","27224686","102.063499450684"
2006,"YR2006","Viet Nam","VNM","1.25547815833719","807.756645117054","73.293","46.86905289","664.444411909435","17.7","82167897","103.91251373291"
2006,"YR2006","Virgin Islands (U.S.)","VIR","0.00184554623554707","41377.1466009652","78.3243902439024","NA","NA","NA","108369","NA"
2006,"YR2006","West Bank and Gaza","PSE","NA","1570.10439962728","71.831","154.09745789","NA","21.8","3406334","91.143928527832"
2006,"YR2006","Yemen, Rep.","YEM","0.974638708108025","809.713127624703","65.8","44.81512451","170.368511209853","55.8","23543083","NA"
2006,"YR2006","Zambia","ZMB","0.198597590529511","1051.71714895686","52.693","58.68175507","712.722059914327","57.5","12129553","114.722457885742"
2006,"YR2006","Zimbabwe","ZWE","0.848775110404865","431.034994414964","47.056","NA","838.764383495516","69.5","12636445","NA"
2007,"YR2007","Afghanistan","AFG","0.0796685368947688","376.223152003876","58.956","32.70893097","NA","86.7","25909852","99.3228988647461"
2007,"YR2007","Albania","ALB","1.42962144661125","3743.05529896187","77.691","209.31910706","1213.12436932179","11.9","2970017","103.488441467285"
2007,"YR2007","Algeria","DZA","3.18566716670446","4167.45169937531","73.346","150.86651611","893.69762852925","26.9","34189416","112.334480285645"
2007,"YR2007","American Samoa","ASM","0.00178211822572309","9231.37240924563","72.365","NA","NA","NA","56113","NA"
2007,"YR2007","Andorra","AND","NA","48336.2548304926","83.632","2388.17407227","NA","4.9","81877","88.5400009155273"
2007,"YR2007","Angola","AGO","0.820841250748789","3515.05678986535","54.2","93.42698669","135.187417453981","83.8","20778561","106.341453552246"
2007,"YR2007","Antigua and Barbuda","ATG","2.62655439146186","18204.5124043068","75.72","714.27496338","NA","10.2","81704","116.446899414062"
2007,"YR2007","Argentina","ARG","4.32534235715168","7185.25155147027","74.783","569.27264404","2596.61182489948","13.6","40016763","117.236312866211"
2007,"YR2007","Armenia","ARM","1.65871789920834","2962.70234594569","72.8731707317073","170.15332031","1673.42472806848","19.1","3107400","116.752250671387"
2007,"YR2007","Aruba","ABW","4.57413879181228","26736.3089444046","73.642","NA","NA","NA","100150","116.970039367676"
2007,"YR2007","Australia","AUS","19.2389222350972","41128.2476618402","81.2926829268293","3792.80981445","10899.9001422246","4.5","20827622","105.422981262207"
2007,"YR2007","Austria","AUT","9.09435455688135","46622.9622913635","80.1804878048781","4484.81640625","8152.14344860043","3.9","8295487","102.771659851074"
2007,"YR2007","Azerbaijan","AZE","3.37022362579096","3851.33015175141","68.659","74.65649414","2118.21052754245","36.1","8581300","94.7712020874023"
2007,"YR2007","Bahamas, The","BHS","3.71829487114175","30051.8489587756","73.463","1351.08203125","NA","14.2","353334","105.799873352051"
2007,"YR2007","Bahrain","BHR","24.8744581663532","20908.4042548073","76.952","677.16290283","20525.4523499103","8.1","1039295","NA"
2007,"YR2007","Bangladesh","BGD","0.312314517812567","537.955492792911","66.458","14.03898716","198.744127936079","41.9","147989278","93.662353515625"
2007,"YR2007","Barbados","BRB","2.47559788859072","17235.4396434785","75.263","1043.49401855","NA","13.2","271288","100.212989807129"
2007,"YR2007","Belarus","BLR","6.38627760224321","4735.48107556066","70.2073170731707","278.63424683","3393.90853610514","5.6","9560953","99.8373336791992"
2007,"YR2007","Belgium","BEL","10.6264716677489","44319.165448813","79.7829268292683","4066.2121582","8555.57751489314","3.9","10625700","102.451301574707"
2007,"YR2007","Belize","BLZ","0.568726781492739","5762.21023302938","70.652","233.67915344","NA","16.5","296100","117.773338317871"
2007,"YR2007","Benin","BEN","0.49124583746046","912.338247188342","58.249","26.79680061","75.2738813368686","67.9","8953969","NA"
2007,"YR2007","Bermuda","BMU","4.3977146484685","107395.651483891","79.006","NA","NA","NA","63010","NA"
2007,"YR2007","Bhutan","BTN","0.850670678606214","1850.41570433398","67.152","64.72015381","NA","38.4","678641","101.103286743164"
2007,"YR2007","Bolivia","BOL","1.23849365473324","1354.54905949929","64.939","63.62155914","497.627493815791","41","9685960","112.767723083496"
2007,"YR2007","Bosnia and Herzegovina","BIH","4.91480591136147","3931.48948737505","76.162","363.86224365","2233.75352317622","6.2","4013424","108.796783447266"
2007,"YR2007","Botswana","BWA","2.3141992914403","5529.12574632532","56.735","305.22042847","1506.38263583998","47.1","1911201","111.439659118652"
2007,"YR2007","Brazil","BRA","2.08496718576573","7409.69003822861","72.73","607.73022461","2185.74876193515","18.6","188552320","NA"
2007,"YR2007","British Virgin Islands","VGB","1.91595048490105","NA","75.893","NA","NA","13.9","25366","112.366188049316"
2007,"YR2007","Brunei Darussalam","BRN","22.0679316100121","36217.3290706015","74.793","710.42297363","8709.18077077598","7.9","370873","122.321258544922"
2007,"YR2007","Bulgaria","BGR","7.63903485834564","5888.57081403932","72.6634146341463","361.23498535","4523.32287831241","9.9","7545338","106.104972839355"
2007,"YR2007","Burkina Faso","BFA","0.110310889211461","514.684451177238","54.377","29.72483063","42.723196812809","73.9","14816307","65.8891830444336"
2007,"YR2007","Burundi","BDI","0.0456757847523743","166.162744906755","54.832","15.26294613","NA","65.6","8161874","120.352416992188"
2007,"YR2007","Cabo Verde","CPV","1.50950240835164","3324.57675212498","71.487","127.73626709","NA","24.3","496190","110.927947998047"
2007,"YR2007","Cambodia","KHM","0.267119017293309","731.692295125426","65.549","32.39221573","99.625987138928","47.1","13841770","127.717086791992"
