year,country,country_code,co2_per_capita,gdp_per_capita,life_expectancy,health_expenditure,electric_power,infant_mortality,population,school_enrollment,region
2007,Bahrain,BHR,24.8744581663532,20908.4042548073,76.952,677.16290283,20525.4523499103,8.1,1039295.0,96.8386151592259,Other
2007,Bangladesh,BGD,0.312314517812567,537.955492792911,66.458,14.03898716,198.744127936079,41.9,147989278.0,93.662353515625,South Asia
2007,Barbados,BRB,2.47559788859072,17235.4396434785,75.263,1043.49401855,,13.2,271288.0,100.212989807129,Other
2007,Belarus,BLR,6.38627760224321,4735.48107556066,70.2073170731707,278.63424683,3393.90853610514,5.6,9560953.0,99.8373336791992,Other
2007,Belgium,BEL,10.6264716677489,44319.165448813,79.7829268292683,4066.2121582,8555.57751489314,3.9,10625700.0,102.451301574707,Europe
2007,Belize,BLZ,0.568726781492739,5762.21023302938,70.652,233.67915344,,16.5,296100.0,117.773338317871,Other
2007,Benin,BEN,0.49124583746046,912.338247188342,58.249,26.79680061,75.2738813368686,67.9,8953969.0,100.51016616821295,Other
2007,Bermuda,BMU,4.3977146484685,107395.651483891,79.006,,,,63010.0,102.6050758361815,Other
2007,Bhutan,BTN,0.850670678606214,1850.41570433398,67.152,64.72015381,,38.4,678641.0,101.103286743164,South Asia
2007,Bolivia,BOL,1.23849365473324,1354.54905949929,64.939,63.62155914,497.627493815791,41.0,9685960.0,112.767723083496,Latin America
2007,Bosnia and Herzegovina,BIH,4.91480591136147,3931.48948737505,76.162,363.86224365,2233.75352317622,6.2,4013424.0,108.796783447266,Other
2007,Botswana,BWA,2.3141992914403,5529.12574632532,56.735,305.22042847,1506.38263583998,47.1,1911201.0,111.439659118652,Other
2007,Brazil,BRA,2.08496718576573,7409.69003822861,72.73,607.73022461,2185.74876193515,18.6,188552320.0,106.4528388977055,Latin America
2007,British Virgin Islands,VGB,1.91595048490105,,75.893,,,13.9,25366.0,112.366188049316,Other
2007,Brunei Darussalam,BRN,22.0679316100121,36217.3290706015,74.793,710.42297363,8709.18077077598,7.9,370873.0,122.321258544922,Other
2007,Bulgaria,BGR,7.63903485834564,5888.57081403932,72.6634146341463,361.23498535,4523.32287831241,9.9,7545338.0,106.104972839355,Other
2007,Burkina Faso,BFA,0.110310889211461,514.684451177238,54.377,29.72483063,42.723196812809,73.9,14816307.0,65.8891830444336,Other
2007,Burundi,BDI,0.0456757847523743,166.162744906755,54.832,15.26294613,,65.6,8161874.0,120.352416992188,Other
2007,Cabo Verde,CPV,1.50950240835164,3324.57675212498,71.487,127.73626709,,24.3,496190.0,110.927947998047,Other
2007,Cambodia,KHM,0.267119017293309,731.692295125426,65.549,32.39221573,99.625987138928,47.1,13841770.0,127.717086791992,Other
2007,Cameroon,CMR,0.373237607574027,1325.67248215933,55.71,50.30911255,263.325616945383,69.7,18049896.0,107.514030456543,Other
2007,Canada,CAN,18.0804998989628,44660.0838892281,80.5436585365854,4187.87255859,17525.8900529498,5.1,32888886.0,99.5414810180664,North America
2007,Cayman Islands,CYM,4.13387807676052,89888.2611264853,75.152,,,,49687.0,103.577423095703,Other
2007,Central African Republic,CAF,0.0600972042027709,380.887048839475,49.327,18.24629021,,85.6,4462770.0,65.5534591674805,Other
2007,Chad,TCD,0.0512558587792804,980.483531485103,49.21,34.0423584,5.95578640745159,89.0,11081660.0,68.6545715332031,Other
2007,Channel Islands,CHI,,74139.97799443,80.6,,,,155309.0,,Other
2007,Chile,CHL,4.06392771027535,10346.4138184533,78.652,643.05963135,3311.14367617564,7.6,16671581.0,106.517280578613,Latin America
2007,China,CHN,5.7076324565497,2734.72709877693,74.789,98.5569458,2325.92676902765,16.1,1317885000.0,105.438949584961,East Asia
2007,Colombia,COL,1.41654840316635,4769.926147194,73.751,309.61691284,1000.24577097448,17.8,43235374.0,125.468856811523,Latin America
2007,Comoros,COM,0.17360238731649,1289.73631056361,61.475,69.87202454,,51.2,616927.0,96.8090896606445,Other
2007,"Congo, Dem. Rep.",COD,0.0451232624374833,294.101615124419,54.954,11.5629034,98.4670511192528,73.3,62477752.0,83.5494232177734,Other
2007,"Congo, Rep.",COG,1.07141690721857,2206.47101863414,60.05,41.96711731,122.097361340358,48.4,3980430.0,104.983001708984,Other
2007,Costa Rica,CRI,1.76101901079574,6137.71199925542,79.098,429.41894531,1896.0113673929,9.5,4380248.0,108.192337036133,Other
2007,Cote d'Ivoire,CIV,0.296468595840396,1367.53817722326,53.452,56.15083694,170.561332704534,75.6,21030558.0,59.4631118774414,Other
2007,Croatia,HRV,5.68549100892136,13755.8321073292,75.7056097560976,1040.44995117,3846.67407696643,5.3,4310217.0,98.8661270141602,Other
2007,Cuba,CUB,2.44623324395833,4807.43888960684,77.55,569.43585205,1298.01071507801,5.2,11287272.0,102.083908081055,Other
2007,Curacao,CUW,,18005.7165850772,74.137,,7323.54084522686,,144056.0,113.350877192982,Other
2007,Cyprus,CYP,7.74568058214957,31244.87890625,79.798,1694.27185059,4340.39268621459,3.3,1072714.0,100.688270568848,Other
2007,Czechia,CZE,12.8496660008304,18452.6532812196,76.7243902439025,1110.17663574,6518.21741269978,3.2,10298828.0,103.382110595703,Other
2007,Denmark,DNK,9.86357439194586,58631.6566433635,78.1951219512195,5453.83837891,6668.39026644631,3.8,5461438.0,100.0,Other
2007,Djibouti,DJI,0.857834168831644,969.573220191902,59.362,55.18254471,,69.9,874528.0,,Other
2007,Dominica,DMA,1.09808706261711,6459.03503689609,71.901,293.30905151,,20.3,68847.0,103.040061950684,Other
2007,Dominican Republic,DOM,2.19492921592553,4649.64558875814,71.097,190.14048767,1344.90904810644,30.9,9455658.0,113.676666259766,Other
2007,Ecuador,ECU,2.20911448593679,3478.92488770671,74.226,193.33273315,929.528299457323,18.1,14328773.0,109.574661254883,Latin America
2007,"Egypt, Arab Rep.",EGY,2.39637572755543,1547.74170735909,68.627,73.29454041,1322.40142460107,28.8,84276225.0,90.5241470336914,Middle East & North Africa
2007,El Salvador,SLV,1.29431410969772,2830.65693770733,69.82,239.99687195,896.365683920195,18.1,6009824.0,121.694122314453,Other
2007,Equatorial Guinea,GNQ,6.88812444259124,12616.9532942011,56.857,179.49963379,189.181154468343,84.1,1036044.0,74.8823432922363,Other
2007,Eritrea,ERI,0.1932399200648,480.44762365456,61.998,19.62666321,92.5918500216169,40.9,2743222.0,87.2029037475586,Other
2007,Estonia,EST,17.1806098397828,16745.4308011148,72.8146341463415,866.49945068,6277.41146283975,4.7,1340680.0,101.679817199707,Other
2007,Eswatini,SWZ,0.946543749226418,3109.11097608864,45.16,252.24301147,981.93370343035,66.3,1090705.0,114.515029907227,Other
2007,Ethiopia,ETH,0.0764266442296692,237.146255996319,56.566,11.63210678,38.4100654009579,67.7,83103217.0,85.4697265625,Sub-Saharan Africa
2007,Faroe Islands,FRO,0.04134110546116,48348.7393711011,79.9414634146342,,,,48378.0,,Other
2007,Fiji,FJI,1.92029243778346,3762.74692789299,66.161,140.30192566,,17.5,897832.0,93.939826965332,Other
2007,Finland,FIN,12.8705811614152,48473.0240091455,79.2634146341464,3918.64453125,17161.6194466714,2.8,5288720.0,99.6621475219727,Other
2007,France,FRA,6.09003030294036,41486.1907828787,81.1121951219512,4312.31054688,7518.98444301184,3.2,64016890.0,103.85977935791,Europe
2007,French Polynesia,PYF,3.55917699427259,24888.1781337361,80.328,,,,266438.0,,Other
2007,Gabon,GAB,3.3257145280571,8003.54289696049,63.619,246.78276062,912.45742133107,41.8,1556237.0,131.35324859619152,Other
2007,"Gambia, The",GMB,0.219337242478369,724.726407242432,60.001,35.91078568,,57.3,1765774.0,73.9508819580078,Other
2007,Georgia,GEO,1.70871244130422,2635.36650276116,70.985,195.9908905,1829.97690768098,15.6,3860158.0,110.829132080078,Other
2007,Germany,DEU,10.0478127320359,42350.9217211489,79.5341463414634,4162.6875,7238.49837452416,3.7,82266372.0,104.793502807617,Europe
2007,Ghana,GHA,0.385855356837638,1050.12461524926,60.282,57.34096527,234.579754346017,50.7,23642279.0,95.9956512451172,Sub-Saharan Africa
2007,Gibraltar,GIB,14.0571885622875,,81.269,,4999.00019996001,,30006.0,108.594303794301,Other
2007,Greece,GRC,9.59465620271688,28440.7625328955,79.4390243902439,2426.75952148,5701.33085359398,3.5,11048473.0,98.7613906860352,Other
2007,Greenland,GRL,10.8796746529927,39780.9441368721,69.0482926829268,,,,56555.0,,Other
2007,Grenada,GRD,0.818841497620383,6864.54816771858,74.159,359.53503418,,13.2,110522.0,101.044807434082,Other
2007,Guam,GUM,0.0018152444226615,26605.4324214756,76.397,,,,165267.0,,Other
2007,Guatemala,GTM,0.930212627563353,2458.81573919384,69.299,158.89395142,545.486242349129,31.6,13652040.0,111.587127685547,Other
2007,Guinea,GIN,0.200760048274315,650.148575304743,55.233,22.64143372,,77.7,9662281.0,81.362548828125,Other
2007,Guinea-Bissau,GNB,0.211787019309628,519.069789794741,54.87,25.56799126,,78.0,1450986.0,107.977500915527,Other
2007,Guyana,GUY,2.12324323752974,3608.28685240188,65.462,125.79258728,,35.9,756861.0,98.7052307128906,Other
2007,Haiti,HTI,0.232981013295643,984.566983448521,61.09,37.59618378,25.8180260177423,59.1,9373296.0,,Other
2007,Honduras,HND,1.10621869255595,1577.73789197407,69.539,127.55919647,632.945482448941,22.4,7834798.0,100.833831787109,Other
2007,"Hong Kong SAR, China",HKG,6.42411404941949,30593.9511738646,82.3668292682927,,6360.04800254471,,6916300.0,100.729278564453,East Asia
2007,Hungary,HUN,5.88170186698595,13934.605460375,73.1512195121951,1003.25805664,3976.51897714548,5.8,10055780.0,101.520332336426,Other
2007,Iceland,ISL,11.1536560471939,70483.0117228535,81.4536585365854,5803.81152344,36846.1257004936,2.3,311566.0,98.5585098266602,Other
2007,India,IND,1.18862350046436,1021.88707706826,65.803,35.63138962,533.124870917342,52.8,1190676021.0,113.330406188965,South Asia
2007,Indonesia,IDN,1.69488500402322,1823.21976255073,67.914,55.99677658,535.352859530782,30.5,237062337.0,110.421722412109,Other
2007,"Iran, Islamic Rep.",IRN,7.21864993317663,4687.99166260718,73.299,237.51042175,2206.27557348903,20.5,74602648.0,99.7476577758789,Middle East & North Africa
2007,Iraq,IRQ,2.76243609599133,3128.99010329066,64.428,100.59433746,768.818756895304,33.5,28391607.0,104.57022857666,Middle East & North Africa
2007,Ireland,IRL,10.6718615521641,61396.417461176,79.6414634146341,4858.64501953,6341.29752108575,3.9,4398942.0,103.308532714844,Other
2007,Isle of Man,IMN,,55040.2437046236,78.451,,,,81147.0,,Other
2007,Israel,ISR,9.38933998133731,25721.2594077311,80.5048780487805,1769.92504883,7003.24508015209,4.1,7180100.0,95.8412399291992,Other
2007,Italy,ITA,8.17482777618523,37826.1754554823,81.4341463414634,3077.41381836,5772.90104999388,3.6,58756247.0,103.754417419434,Europe
2007,Jamaica,JAM,4.50876999041934,4716.48612542727,71.405,292.00213623,1965.5096175105,17.9,2713800.0,94.1794891357422,Other
2007,Japan,JPN,10.0916024093562,35779.0245416427,82.5070731707317,2781.49365234,8539.98015640503,2.6,128001000.0,102.236576080322,East Asia
2007,Jordan,JOR,3.12567606145218,2506.20599484139,73.407,208.03627014,1634.19203726491,18.5,6827227.0,93.8907775878906,Other
2007,Kazakhstan,KAZ,13.5081878112695,6449.43931096532,66.18,174.33786011,4273.91802802128,22.3,16257214.0,99.7916412353516,Europe & Central Asia
2007,Kenya,KEN,0.262922185302275,840.201439476765,59.407,49.44605255,140.602348558743,44.9,38036349.0,107.582710266113,Sub-Saharan Africa
2007,Kiribati,KIR,0.603519222479132,1352.57814048911,65.677,148.0586853,,43.5,102068.0,104.204116821289,Other
2007,"Korea, Dem. People's Rep.",PRK,2.7584412690495,,69.021,,735.158582904437,25.6,24646383.0,92.0648422241211,Other
2007,"Korea, Rep.",KOR,11.1126206303646,25078.4853957105,79.119512195122,1256.36437988,8023.20894753182,3.8,48683638.0,100.793983459473,East Asia
2007,Kosovo,XKX,,4384.18796444738,74.422,,2298.16489900359,23.3,1807094.0,,Other
2007,Kuwait,KWT,31.1914372537519,45709.4132876371,77.0101707317073,880.71105957,17279.4866754363,9.6,2507887.0,109.510246276855,Other
2007,Kyrgyz Republic,KGZ,1.27961415120573,721.771577544361,67.8951219512195,49.61043167,1456.23374145967,31.0,5268385.0,95.5742263793945,Other
2007,Lao PDR,LAO,0.298205023714399,697.323013673925,61.694,24.56666374,266.83240217191,66.9,6056236.0,112.471809387207,Other
2007,Latvia,LVA,4.05135604967448,13370.9789452508,71.019512195122,775.19146729,3169.07729539954,7.7,2200325.0,104.213363647461,Other
2007,Lebanon,LBN,3.08582491177961,5125.25809960149,76.732,438.71112061,2056.92759755233,12.2,4844118.0,88.3269729614258,Other
2007,Lesotho,LSO,0.274309516154465,861.188420899563,43.66,65.80387878,,80.2,1953268.0,124.028053283691,Other
2007,Liberia,LBR,0.182417792071517,374.211308104278,58.147,15.8568964,,78.7,3669050.0,79.5952338903314,Other
2007,Libya,LBY,8.80448137239163,11144.9448413435,71.788,269.63085938,3712.2525137688,15.7,6104380.0,108.34675979614249,Other
2007,Liechtenstein,LIE,,130492.595349517,81.2951219512195,9870.385742185,,,35262.0,107.265769958496,Other
2007,Lithuania,LTU,4.81800789405111,12295.1212779366,70.9,704.29315186,3564.20678526931,6.5,3231294.0,101.104446411133,Other
2007,Luxembourg,LUX,23.6288862545912,107475.320297978,79.3829268292683,6671.26513672,16348.1550772615,2.6,479993.0,99.5173110961914,Other
2007,"Macao SAR, China",MAC,3.70071030908044,35400.2334659409,81.7292682926829,,,,520900.0,101.569869995117,Other
2007,Madagascar,MDG,0.0887561893464716,419.548001431865,61.533,19.33553123,49.3144625292029,50.4,20318583.0,129.294372558594,Other
2007,Malawi,MWI,0.300478560389937,475.180261659331,54.687,25.0216465,,59.9,13576343.0,128.682327270508,Other
2007,Malaysia,MYS,7.58861945429411,7168.93031942508,74.961,230.5599823,3239.19327186522,6.5,26998389.0,98.3626403808594,Other
2007,Maldives,MDV,2.70587618921409,5758.10286933053,75.711,478.24349976,,15.2,324479.0,107.563919067383,South Asia
2007,Mali,MLI,0.0935206143407267,670.853394973479,54.756,29.63545799,,83.2,14457775.0,74.726676940918,Other
2007,Malta,MLT,6.69594122795803,19444.1741958382,79.7926829268293,1606.22094727,4873.08346692106,6.0,406724.0,103.004371643066,Other
2007,Marshall Islands,MHL,0.0019217834150091,2892.28403958874,64.259,485.01657104,,32.8,52035.0,101.758949279785,Other
2007,Mauritania,MRT,0.608071168380558,1405.15016203368,64.885,40.41820145,,46.7,3093059.0,94.5087280273438,Other
2007,Mauritius,MUS,2.75428958640885,6677.34962448608,72.5707317073171,229.2313385,1816.67110347442,13.4,1239630.0,100.83757019043,Other
2007,Mexico,MEX,4.32899168517287,10134.3327138119,73.796,558.06530762,2055.56713916772,17.9,108774360.0,108.726860046387,Latin America
2007,"Micronesia, Fed. Sts.",FSM,0.0018201674554059,2293.51341684075,64.844,258.64785767,,31.5,109880.0,109.700736999512,Other
2007,Moldova,MDA,2.79219385317951,1531.21618590748,68.674,135.44366455,2484.43185625434,16.5,2874299.0,105.797449464884,Other
2007,Monaco,MCO,,184558.556593338,83.903,7035.9453125,,3.5,31837.0,128.4641990661625,Other
2007,Mongolia,MNG,5.07731037530988,1627.68787743359,66.5934146341464,66.17643738,1328.66998481849,26.6,2601850.0,96.4715576171875,East Asia
2007,Montenegro,MNE,,5971.84638953467,74.3390243902439,825.5116271950001,6564.6437994723,7.8,615875.0,116.795532226562,Other
2007,Morocco,MAR,1.47563680503993,2755.5859375,69.62,131.86448669,663.749418497792,33.1,31186468.0,105.59765625,Middle East & North Africa
2007,Mozambique,MOZ,0.152388933763661,507.874923914304,53.255,19.29700851,470.085098696967,69.7,21287635.0,109.321502685547,Sub-Saharan Africa
2007,Myanmar,MMR,0.226987849132935,419.375780725042,62.367,9.91384029,92.238878622924,60.8,48125043.0,106.169532775879,Other
2007,Namibia,NAM,1.28732785098583,4379.04313682732,54.026,493.60388184,1598.63271574358,38.4,2018600.0,116.05362701416,Other
2007,Nauru,NRU,0.0,2272.15291307045,59.49,586.8157959,,28.9,10020.0,88.7212600708008,Other
2007,Nepal,NPL,0.104220125567352,385.449767660642,66.169,17.13900185,86.3057166487759,45.1,26788492.0,130.224639892578,South Asia
2007,Netherlands,NLD,10.9184543529559,52100.7996285947,80.0975609756098,4696.14160156,7157.37857667485,4.1,16381696.0,107.652893066406,Europe
2007,New Caledonia,NCL,11.1345099212284,35177.6535261448,75.181,,,,250725.0,,Other
2007,New Zealand,NZL,8.30766134760169,32479.9817381467,80.1512195121951,2705.66430664,9675.64752118945,5.3,4223800.0,99.4614868164062,Other
2007,Nicaragua,NIC,0.880041140622672,1350.38145753377,71.197,93.93821716,441.494036192324,21.4,5497243.0,121.699150085449,Other
2007,Niger,NER,0.0588032243486555,387.168065883301,55.063,20.96952438,38.774325992106,77.2,14803610.0,50.5029983520508,Other
2007,Nigeria,NGA,0.550572897626193,1815.52697545827,50.381,66.90659332,131.280482659633,79.0,153267261.0,88.06884765625,Sub-Saharan Africa
2007,North Macedonia,MKD,5.2251891516254,4204.11328760452,73.8,263.25378418,3772.18998322182,10.9,1982933.0,97.6788101196289,Other
2007,Northern Mariana Islands,MNP,0.0016966118661033,15914.2193040498,77.863,,,,58941.0,,Other
2007,Norway,NOR,9.5358549616035,85502.2677087731,80.3951219512195,6895.56005859,24855.00046399,3.0,4709153.0,99.5711975097656,Europe
2007,Oman,OMN,17.7305116307301,18792.653772482,75.596,397.21173096,4535.87967195995,9.9,2570174.0,93.5471420288086,Other
2007,Pakistan,PAK,0.877889118869624,998.090114197524,63.807,26.14198685,417.999075532478,77.7,184493231.0,72.8158721923828,South Asia
2007,Palau,PLW,71.6868718267537,10402.5367528907,67.113,897.35339355,,17.5,19302.0,107.821228027344,Other
2007,Panama,PAN,2.17542451032585,6317.8173051466,75.675,472.08703613,1579.35004901832,16.1,3437490.0,109.872016906738,Other
2007,Papua New Guinea,PNG,0.758816344730873,1370.753415829,62.211,33.18586731,,49.3,6963345.0,61.9906387329102,Other
2007,Paraguay,PRY,0.703512941896821,3211.93621659546,71.817,161.25285339,1051.91472583483,24.6,5559386.0,113.681617736816,Latin America
2007,Peru,PER,1.20481100024924,3581.0893081917,72.746,158.55148315,960.053589994413,19.3,28530699.0,114.932861328125,Latin America
2007,Philippines,PHL,0.845028213173854,1712.65543282793,68.549,64.27903748,570.989787953654,24.1,91075184.0,100.310913085938,Other
2007,Poland,POL,8.66464448581028,11272.5293683383,75.2439024390244,660.92468262,3661.64610383478,6.0,38120560.0,99.1174926757812,Europe
2007,Portugal,PRT,5.8179179972539,22811.0564844365,78.3219512195122,2112.52880859,4890.46533783099,3.3,10542964.0,113.063117980957,Other
2007,Puerto Rico (US),PRI,4.74692670754257,23664.8823485096,77.659,,,,3782995.0,95.0853271484375,Other
2007,Qatar,QAT,46.4568362437376,65954.3419525051,77.741,1301.49682617,14954.554668851,8.1,1208595.0,98.2639617919922,Other
2007,Romania,ROU,5.12802242514982,8360.33775916596,72.5658536585366,415.06790161,2529.90688781899,12.9,20882982.0,100.085487365723,Other
2007,Russian Federation,RUS,12.4578591772281,9101.2392578125,67.5868292682927,459.60296631,6286.04939176058,9.5,142805114.0,96.1058807373047,Europe & Central Asia
2007,Rwanda,RWA,0.0709743199245482,426.234183487629,59.504,33.50738907,27.6441730010043,53.0,9549933.0,154.816009521484,Other
2007,Samoa,WSM,1.2614369043141,3038.61904093377,71.605,147.84771729,,15.1,188753.0,103.185127258301,Other
2007,San Marino,SMR,,70124.4634385624,82.605,3804.50634766,,3.0,31211.0,94.4051825677267,Other
2007,Sao Tome and Principe,STP,0.57631113730112,878.885791918745,63.336,59.71631241,,29.6,169700.0,122.611000061035,Other
2007,Saudi Arabia,SAU,17.3405924711443,18596.1502627898,75.066,662.00793457,7816.6377589584,12.8,22368313.0,120.881187438965,Middle East & North Africa
2007,Senegal,SEN,0.528404267538825,1188.93877808175,62.653,40.60185623,182.747420126379,47.2,11770344.0,83.9038162231445,Other
2007,Serbia,SRB,,6081.08765700202,73.6317073170732,547.22723389,4159.13722524679,7.1,7381579.0,100.971687316895,Other
2007,Seychelles,SYC,10.2019216069056,12669.3026687222,73.1439024390244,428.61749268,,12.3,85033.0,101.430366516113,Other
2007,Sierra Leone,SLE,0.11604786069804,631.889926264998,50.024,31.90766907,,102.4,5749352.0,134.828021398076,Other
2007,Singapore,SGP,9.44913687162465,39432.8860198877,80.4414634146342,1116.97937012,8706.57906694396,2.3,4588599.0,100.39888801014149,Other
2007,Sint Maarten (Dutch part),SXM,,33624.8712674685,74.812,,,,32791.0,,Other
2007,Slovak Republic,SVK,7.69077341625141,16110.4817265237,74.2073170731707,1029.30029297,5272.37078254061,6.4,5374622.0,102.25048828125,Other
2007,Slovenia,SVN,8.88722287354283,23725.1596001515,78.5609756097561,1795.95043945,7137.82417514897,3.1,2018122.0,96.4375076293945,Other
2007,Solomon Islands,SLB,0.647198074200849,1390.14870956707,67.845,89.10964203,,21.9,500156.0,105.483810424805,Other
2007,"Somalia, Fed. Rep.",SOM,0.0697367437921845,479.635628065289,50.885,13.25413895,,102.8,11322582.0,22.7854194641113,Other
2007,South Africa,ZAF,9.10281000552084,6591.85535960564,54.948,455.17498779,4716.41952206696,43.8,50528584.0,101.155158996582,Sub-Saharan Africa
2007,South Sudan,SSD,,1654.21153546555,55.425,34.984127045,50.34480130305655,89.0,8388788.0,,Other
2007,Spain,ESP,8.21432370534791,32652.015594702,80.8731707317073,2625.55664063,6054.52921357276,3.6,45226803.0,103.025680541992,Europe
2007,Sri Lanka,LKA,0.689226252766555,1578.63451125392,72.983,71.38779449,406.977269050769,10.2,20492545.0,94.312141418457,South Asia
2007,St. Kitts and Nevis,KNA,1.63790519419347,14757.9579751035,71.437,707.96960449,,16.2,46706.0,108.432891845703,Other
2007,St. Lucia,LCA,0.824997913661346,7964.38211480117,72.86,439.59280396,,16.1,167758.0,98.5636901855469,Other
2007,St. Martin (French part),MAF,,20350.7213080106,78.16,,,,35337.0,,Other
2007,St. Vincent and the Grenadines,VCT,0.701150352816706,6398.19123532172,70.446,244.32910156,,20.1,111531.0,107.057403564453,Other
2007,Sudan,SDN,0.439520225392796,1444.37219238281,61.442,81.79016876,122.725657185822,58.4,32764135.0,63.5354995727539,Other
2007,Suriname,SUR,2.66432649863658,5530.17615638309,68.307,309.17565918,2664.70313512211,22.6,531016.0,98.4763565063477,Other
2007,Sweden,SWE,5.77642857111625,53568.3057787832,80.9,4295.55224609,15257.9357531603,2.7,9148092.0,100.05542755127,Europe
2007,Switzerland,CHE,5.90856955335217,64989.1553256031,81.7414634146342,6124.81445313,8163.4280067439,4.1,7551117.0,103.956550598145,Europe
2007,Syrian Arab Republic,SYR,3.11350367803296,1937.61138578027,73.256,72.10467529,1466.13755663692,17.7,20884125.0,115.950576782227,Other
2007,Tajikistan,TJK,0.562973514266569,516.997210618914,67.405,28.58950996,2035.17225783056,35.7,7194477.0,96.8137130737305,Other
2007,Tanzania,TZA,0.150653381572792,543.198303222656,59.26,36.23610306,81.5966748522379,55.6,41435512.0,108.751991271973,Sub-Saharan Africa
2007,Thailand,THA,3.54477665878806,3918.52817434581,73.779,125.10979462,2055.60475234311,13.6,67102394.0,97.8308029174805,Other
2007,Timor-Leste,TLS,0.311775728463542,540.154630518785,62.396,30.51906586,,59.3,1004889.0,122.48627262385699,Other
2007,Togo,TGO,0.196805478169927,607.587886721352,56.382,22.34309769,97.9260364323638,57.7,6188344.0,107.236228942871,Other
2007,Tonga,TON,1.07002979592602,2797.06560109144,70.887,134.56217957,,11.4,106726.0,110.225120544434,Other
2007,Trinidad and Tobago,TTO,30.2514295711747,16606.675360681,70.797,667.35321045,5695.26422895238,23.5,1303188.0,97.8049774169922,Other
2007,Tunisia,TUN,2.39258887104803,3726.91672935667,74.039,202.32022095,1135.92592471994,17.7,10441702.0,103.860992431641,Other
2007,Turkiye,TUR,4.28079364507414,9766.91734545294,74.129,504.37646484,2328.35513019507,18.1,70158112.0,105.445426940918,Europe & Central Asia
2007,Turkmenistan,TKM,11.591660332499,2414.96071986964,67.02,261.83258057,2094.184528511,38.7,5244046.0,99.34364210422615,Other
2007,Turks and Caicos Islands,TCA,1.99847735059003,29443.8523030072,76.427,,,5.9,26270.0,107.6686747275505,Other
2007,Tuvalu,TUV,0.0,2794.16310084119,64.402,292.23049927,,30.1,10182.0,101.19599533081049,Other
2007,Uganda,UGA,0.104854649192353,401.389130865581,57.248,36.10126495,40.4000481563178,58.7,29653430.0,119.325012207031,Sub-Saharan Africa
2007,Ukraine,UKR,7.81301613219001,3160.32763671875,67.715,183.18217468,3487.42546076415,13.0,47062798.0,102.665367126465,Other
2007,United Arab Emirates,ARE,24.382755503246,45854.7325158162,81.438,1176.49328613,13134.3633853575,7.5,5624635.0,107.533197014116,Other
2007,United Kingdom,GBR,8.97579081257711,50629.0799172887,79.4487804878049,4415.51220703,6102.39676772278,4.9,61322463.0,103.104927062988,Europe
2007,United States,USA,19.4956606869752,48050.2237771135,77.9878048780488,7153.73144531,13657.4528282523,6.6,301231207.0,100.981300354004,North America
2007,Uruguay,URY,1.85654505268799,7222.05403645877,76.15,578.34454346,2430.84312018289,10.9,3295153.0,111.181259155273,Latin America
2007,Uzbekistan,UZB,4.85281286665302,824.028192334768,68.483,46.89629364,1604.40933537913,35.8,27076008.0,96.3551483154297,Europe & Central Asia
2007,Vanuatu,VUT,0.592020824671451,2333.70506748914,69.144,72.5284729,,19.0,221276.0,114.875457763672,Other
2007,"Venezuela, RB",VEN,5.64100518337439,8331.62096991844,73.348,162.43952942,2975.29458454432,14.5,27649363.0,103.891387939453,Latin America
2007,Viet Nam,VNM,1.36684666856981,925.640338348717,73.385,54.40701294,743.638529474627,17.3,83633375.0,102.282257080078,Other
2007,Virgin Islands (U.S.),VIR,0.0018460913630615,44158.5054044325,76.8634146341463,,,,108337.0,,Other
2007,West Bank and Gaza,PSE,,1664.24571669276,72.064,149.22294617,,21.1,3494496.0,90.8438262939453,Other
2007,"Yemen, Rep.",YEM,1.00023924584184,890.305768114988,66.23,51.83703613,184.841880210783,53.1,24318082.0,75.91794967651364,Other
2007,Zambia,ZMB,0.174189032545343,1118.73162626953,53.73,51.02414322,660.958521171962,55.4,12565085.0,115.843597412109,Other
2007,Zimbabwe,ZWE,0.825339903958573,413.521244592925,47.576,64.903011325,727.65993406153,71.5,12804058.0,94.0446874371403,Other
2008,Afghanistan,AFG,0.14737589049906,381.73323802844,59.708,39.88624954,,83.3,26482622.0,104.445137023926,South Asia
2008,Albania,ALB,1.42332985219763,4498.50486763601,78.248,237.10340881,1617.7441562046,11.1,2947314.0,100.383003234863,Other
2008,Algeria,DZA,3.26590250079552,5180.91881514686,73.618,206.37207031,944.941748362242,25.9,34816961.0,110.910949707031,Middle East & North Africa
2008,American Samoa,ASM,0.0017912158773375,10030.8089130902,72.43,,,,55828.0,,Other
2008,Andorra,AND,,49132.4925840057,83.855,2790.11254883,,4.7,83495.0,87.0373992919922,Other
2008,Angola,AGO,0.88603761448524,4578.15526451517,55.281,136.34094238,168.453501851714,78.7,21578655.0,113.292236328125,Other
2008,Antigua and Barbuda,ATG,2.78729255113856,18786.6743142216,76.075,694.03344727,,10.0,82912.0,118.499542236328,Other
2008,Argentina,ARG,4.43359004127929,8944.1102657357,75.428,745.40356445,2702.5677820099,13.2,40424148.0,118.320129394531,Latin America
2008,Armenia,ARM,1.82971073175472,3777.66859313767,73.0731707317073,261.59963989,1572.3494541803,18.1,3087100.0,117.701438903809,Other
2008,Aruba,ABW,4.50370106126817,28171.9094008501,73.783,,,,100917.0,116.013900756836,Other
